DATA MOV;SIGLA;CODIGO;CODIGO ISIN;EMISSAO;VENCIMENTO;NUM DE OPER;QUANT NEGOCIADA;VALOR NEGOCIADO;PU MIN;PU MED;PU MAX;PU LASTRO;VALOR PAR;TAXA MIN;TAXA MED;TAXA MAX;NUM OPER COM CORRETAGEM;QUANT NEG COM CORRETAGEM
01/07/2024;NTN-B;760197;BRSTNCNTB1Z1;15/08/2004;15/05/2030;4;29094;;88,51873100;88,80329600;88,95650900;86,32959542;;;;;0;0
01/07/2024;NTN-B;760198;BRSTNCNTB4M3;26/06/2013;15/08/2030;2;3541;;2921,61411100;2926,41089400;2960,30525400;2870,70824962;4290,14876500;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;168;217734;;4189,99127600;4312,29651000;4462,50126400;4224,28955108;4290,14876500;;;;12;34604
01/07/2024;NTN-B;760197;BRSTNCNTB4Y8;17/01/2018;15/02/2031;2;29122;;84,84031900;84,84251700;84,84461500;82,05821626;;;;;0;0
01/07/2024;NTN-B;760197;BRSTNCNTB500;17/01/2018;15/02/2032;2;5089;;79,75342300;79,78938900;79,82646100;76,85818061;;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;156;95122;;4167,86499600;4266,20399700;4401,21346700;4180,71150389;4290,14876500;;;;8;1484
01/07/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;93;85436;;4098,12210400;4190,67273400;4336,51450700;4103,85409708;4290,14876500;;;;4;328
01/07/2024;NTN-B;760197;BRSTNCNTB294;15/08/2004;15/05/2035;1;4618;;64,95665400;64,95665400;64,95665400;62,06660584;;;;;0;0
01/07/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;16;5444;;2147,61966400;2195,51558200;2253,81291700;2099,46843192;4290,14876500;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;631;272444;;4069,92935700;4183,48302100;4309,64074400;4070,37391496;4290,14876500;;;;19;44713
01/07/2024;NTN-B;760198;BRSTNCNTB666;30/07/2021;15/08/2040;1;242;;1671,27308600;1671,27308600;1671,27308600;1495,41274344;4290,14876500;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;78;85229;;4082,49622400;4233,28835900;4365,79853100;4079,08528885;4290,14876500;;;;7;10694
01/07/2024;NTN-B;760197;BRSTNCNTB5M0;17/01/2018;15/02/2043;2;2568;;41,13769400;41,13769400;41,13769400;37,38245199;;;;;0;0
01/07/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;14;3439;;1096,81471800;1222,66275700;1257,19802300;1086,33224006;4290,14876500;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;128;15896;;3955,08752100;4127,45405300;4329,78210300;3951,19450745;4290,14876500;;;;9;1366
01/07/2024;NTN-B;760198;BRSTNCNTB476;29/05/2012;15/08/2050;2;840;;841,18110500;849,68161700;870,20724400;768,79381649;4290,14876500;;;;0;0
01/07/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;286;158835;;3981,19223500;4163,00573900;4465,37967800;3976,92972054;4290,14876500;;;;22;5708
01/07/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;109;11378;;3899,50544700;4100,00477900;4261,15196900;3914,81534201;4290,14876500;;;;9;1287
01/07/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;210;64071;;3932,96983400;4125,02540700;4474,84027400;3933,39951636;4290,14876500;;;;7;697
01/07/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;1;1;;7940,84034700;7940,84034700;7940,84034700;7941,16252681;6184,70706600;;;;0;0
01/07/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;68;2944268;;993,84833200;995,62835800;1044,90263500;992,59707353;1000,00000000;;;;0;0
01/07/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;80;507933;;953,20986100;970,10848300;1012,51146200;948,91562339;1000,00000000;;;;2;3048
01/07/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;74;654536;;915,28660100;931,42937300;940,67398400;907,75094411;1000,00000000;;;;5;57581
01/07/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;102;525193;;886,69434400;905,13518900;963,72018000;874,98577786;1000,00000000;;;;3;60026
01/07/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;40;215664;;868,37523200;891,69353800;936,88901000;850,13606533;1000,00000000;;;;3;51207
01/07/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;42;967352;;855,87965600;877,10689500;895,24997600;832,34129642;1000,00000000;;;;9;450010
02/07/2024;LFT;210100;BRSTNCLF0008;06/07/2018;01/09/2024;201;91250;;15020,09188000;15025,64538500;15027,83851200;15024,11965457;15026,39597800;-0,0543;0,0286;0,2408;30;8615
02/07/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;165;437155;;15014,23962300;15027,28866400;15032,96666900;15019,09156553;15026,39597800;-0,0647;-0,0087;0,1201;47;106666
02/07/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;256;213514;;14986,60608100;15026,72064800;15045,13760400;15012,99587531;15026,39597800;-0,1067;-0,0017;0,2276;157;107245
02/07/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;216;67171;;15000,18994300;15021,19611900;15051,39990000;15001,19550970;15026,39597800;-0,0998;0,0208;0,1050;79;16902
02/07/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;217;88967;;14981,19657800;15016,23051200;15059,00325700;14989,93145296;15026,39597800;-0,0999;0,0312;0,1391;57;10572
02/07/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;183;362656;;14985,60689200;14995,55416100;15014,46501900;14963,34084720;15026,39597800;0,0300;0,0776;0,1027;57;40626
02/07/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;96;91769;;14919,15258900;14972,19734000;15140,86706200;14933,60237993;15026,39597800;-0,2399;0,1144;0,2270;32;6931
02/07/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;44;91160;;14943,84095800;14957,16743700;14999,81121000;14913,49236412;15026,39597800;0,0485;0,1265;0,1510;19;24292
02/07/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;32;46796;;14940,46001900;14942,01846200;14976,49331600;14891,97917482;15026,39597800;0,0800;0,1355;0,1380;13;16020
02/07/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;87;129644;;14626,93426700;14919,09859700;14950,01680700;14863,11812671;15026,39597800;0,1100;0,1547;0,5830;16;1146
02/07/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;65;41330;;14865,02751100;14901,83531800;14941,22636500;14840,16415560;15026,39597800;0,1105;0,1618;0,2100;14;1354
02/07/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;46;68259;;14872,48060300;14879,13991400;14888,37853000;14812,36208083;15026,39597800;0,1640;0,1750;0,1830;2;30
02/07/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;68;193328;;14864,92232600;14868,16157500;14970,87344400;14797,61447647;15026,39597800;0,0630;0,1803;0,1840;5;4137
02/07/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;23;3496450;;974,62054500;974,87169400;975,00774500;973,12967152;1000,00000000;10,3099;10,3696;10,4800;4;260200
02/07/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;40;498497;;948,20947700;949,99779400;951,95730300;946,46347231;1000,00000000;10,1785;10,6263;11,0375;1;600
02/07/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;25;4157546;;923,90952600;924,86848100;925,63808800;919,89294077;1000,00000000;10,8523;10,9753;11,1290;2;201400
02/07/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;199;17075958;;896,14114700;899,87697800;902,59525500;893,40931494;1000,00000000;10,8825;11,2201;11,6875;4;262562
02/07/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;33;4298385;;870,78038500;872,63212000;873,09363100;865,07910187;1000,00000000;11,4300;11,4769;11,6660;2;1185
02/07/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;123;3280463;;841,52389800;846,21526700;850,25658000;838,35854903;1000,00000000;11,3575;11,7098;12,1225;4;112959
02/07/2024;LTN;100000;BRSTNCLTN8B5;05/01/2024;01/04/2026;33;2003470;;820,41074200;820,98420900;823,44544700;813,43947053;1000,00000000;11,7400;11,9312;11,9760;2;100000
02/07/2024;LTN;100000;BRSTNCLTN848;06/01/2023;01/07/2026;155;5379658;;792,26466100;798,82350700;805,09223200;789,48238050;1000,00000000;11,4974;11,9357;12,4000;3;375000
02/07/2024;LTN;100000;BRSTNCLTN871;07/07/2023;01/07/2027;54;671770;;706,69738500;710,25675900;718,17017500;697,42268922;1000,00000000;11,7324;12,1480;12,3370;0;0
02/07/2024;LTN;100000;BRSTNCLTN897;05/01/2024;01/01/2028;123;3443114;;663,14435200;666,96587700;675,54302600;653,88048902;1000,00000000;11,8874;12,2975;12,4825;8;340000
02/07/2024;LTN;100000;BRSTNCLTN8A7;05/01/2024;01/01/2030;122;1419900;;515,05672200;523,93345600;533,37942900;509,12025938;1000,00000000;12,1900;12,5574;12,9100;7;420000
02/07/2024;NTN-B;760197;BRSTNCNTB468;17/04/2012;15/08/2024;1;2078;;125,77710900;125,77710900;125,77710900;125,78191410;;;;;0;0
02/07/2024;NTN-B;760198;BRSTNCNTB0K5;01/08/2005;15/08/2024;4;287;;4253,32970400;4253,59753900;4254,56723600;4254,70596321;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB096;15/10/2003;15/08/2024;346;643762;;4378,42359200;4381,70341400;4384,45656200;4380,48787815;4290,14876500;;;;2;320
02/07/2024;NTN-B;760199;BRSTNCNTB633;08/01/2020;15/05/2025;283;1381982;;4301,37861300;4314,57171500;4327,59882900;4301,89341963;4290,14876500;;;;14;150708
02/07/2024;NTN-B;760197;BRSTNCNTB4C4;26/06/2013;15/08/2026;3;1532;;111,04274000;111,05537000;111,06422500;109,93893985;;;;;0;0
02/07/2024;NTN-B;760198;BRSTNCNTB4W2;24/06/2016;15/08/2026;11;593;;3730,99654700;3753,71944100;3787,63513300;3718,80064232;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB4U6;06/01/2016;15/08/2026;601;1462324;;4304,82909400;4337,46888300;4379,94472600;4307,73755640;4290,14876500;;;;19;19841
02/07/2024;NTN-B;760197;BRSTNCNTB1S6;15/08/2004;15/11/2026;1;9140;;109,40466300;109,40466300;109,40466300;108,11159738;;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB682;12/01/2022;15/05/2027;353;1092949;;4221,60934500;4254,79290200;4308,54169100;4221,07152136;4290,14876500;;;;10;11286
02/07/2024;NTN-B;760197;BRSTNCNTB4E0;26/06/2013;15/08/2027;5;16361;;104,10740300;104,14753100;104,23631200;102,78200737;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB4F7;26/06/2013;15/02/2028;2;3962;;100,97060200;100,98563800;100,98779000;99,31305741;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB1V0;15/08/2004;15/05/2028;1;10049;;99,50703100;99,50703100;99,50703100;97,74157072;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB4G5;26/06/2013;15/08/2028;1;522;;97,83380200;97,83380200;97,83380200;96,03904463;;;;;0;0
02/07/2024;NTN-B;760198;BRSTNCNTB625;22/02/2018;15/08/2028;5;178;;3326,58990300;3328,49947900;3338,23473800;3248,62202002;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB4X0;10/01/2018;15/08/2028;400;245803;;4232,97487600;4299,12222900;4359,79615300;4242,06517201;4290,14876500;;;;11;2971
02/07/2024;NTN-B;760197;BRSTNCNTB4H3;26/06/2013;15/02/2029;5;9759;;93,89035700;94,48262200;95,10951200;93,02308308;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB1X6;15/08/2004;15/05/2029;1;3202;;93,68720900;93,68720900;93,68720900;91,58541629;;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB716;17/01/2024;15/05/2029;177;335579;;4193,48126700;4235,09815000;4311,97498300;4167,50572926;4290,14876500;;;;8;30892
02/07/2024;NTN-B;760197;BRSTNCNTB4I1;26/06/2013;15/08/2029;1;1169;;92,31217300;92,31217300;92,31217300;90,06123721;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB4J9;26/06/2013;15/02/2030;1;557;;89,78124800;89,78124800;89,78124800;87,20412422;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB1Z1;15/08/2004;15/05/2030;4;19585;;87,87752600;88,32573200;88,55331200;85,87695526;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB4K7;26/06/2013;15/08/2030;3;4413;;86,92375100;87,19533200;87,26751000;84,42052572;;;;;0;0
02/07/2024;NTN-B;760198;BRSTNCNTB4M3;26/06/2013;15/08/2030;4;840;;2891,26214100;2941,96276900;2944,56301600;2855,61335872;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;175;236283;;4205,61166200;4274,74839800;4464,12933800;4206,11557297;4290,14876500;;;;6;1545
02/07/2024;NTN-B;760197;BRSTNCNTB4Y8;17/01/2018;15/02/2031;1;1470;;84,31118300;84,31118300;84,31118300;81,55877711;;;;;0;0
02/07/2024;NTN-B;760197;BRSTNCNTB518;17/01/2018;15/08/2032;1;2858;;76,20035000;76,20035000;76,20035000;73,52679718;;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;166;207143;;4159,69835500;4246,18015500;4371,13160500;4145,44302241;4290,14876500;;;;11;61026
02/07/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;93;153085;;4153,03802500;4168,99905700;4298,58986900;4066,15566567;4290,14876500;;;;8;12591
02/07/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;27;5106;;2134,37970600;2178,66516000;2220,53253500;2079,22378754;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;674;278594;;4044,39300300;4159,65095800;4308,00027000;4041,86904889;4290,14876500;;;;13;15617
02/07/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;72;60417;;4068,76121700;4207,89633400;4342,09686300;4061,58561560;4290,14876500;;;;8;3713
02/07/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;19;6496;;1172,31673800;1202,30453500;1291,64853800;1076,28797411;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;198;24164;;3939,45198400;4102,06164500;4356,22965500;3931,34145061;4290,14876500;;;;6;900
02/07/2024;NTN-B;760198;BRSTNCNTB476;29/05/2012;15/08/2050;3;251;;871,60945500;894,37280400;901,06100500;759,82829579;4290,14876500;;;;0;0
02/07/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;363;197194;;3964,07801700;4144,52916900;4367,39752300;3955,23564443;4290,14876500;;;;25;12644
02/07/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;274;26867;;3891,22260100;4066,82463500;4257,07238000;3891,68725586;4290,14876500;;;;6;2599
02/07/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;390;42100;;3889,12567200;4115,54977500;4432,32070200;3909,68053208;4290,14876500;;;;6;607
02/07/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;1;7;;7942,79463700;7942,79463700;7942,79463700;7924,72411336;6184,70706600;;;;0;0
02/07/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;107;1643067;;994,14947100;996,33115700;997,73611900;992,65926606;1000,00000000;;;;1;750
02/07/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;107;1345194;;952,68780500;960,97871100;966,88193900;947,15684154;1000,00000000;;;;2;40000
02/07/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;90;982472;;915,87068500;930,56476900;939,22582800;906,52065789;1000,00000000;;;;3;50670
02/07/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;117;573389;;882,48202200;901,82600300;914,96625900;874,69426221;1000,00000000;;;;0;0
02/07/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;59;227777;;866,36196000;887,18133700;909,91360800;850,17112649;1000,00000000;;;;3;754
02/07/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;61;797040;;872,77468900;880,27681500;892,51737800;832,29343554;1000,00000000;;;;0;0
03/07/2024;LFT;210100;BRSTNCLF0008;06/07/2018;01/09/2024;174;275008;;15029,21522300;15032,12092200;15033,55955600;15030,10724805;15032,29684400;-0,0486;0,0070;0,1208;33;2944
03/07/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;170;367228;;15020,21087000;15032,06078800;15038,64047300;15025,02246615;15032,29684400;-0,0627;0,0023;0,1201;50;54718
03/07/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;233;188160;;15025,30682500;15032,82191000;15042,78938700;15018,74511583;15032,29684400;-0,0599;-0,0029;0,0400;147;54147
03/07/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;208;168384;;15014,84434700;15027,50032000;15041,15086600;15007,34553969;15032,29684400;-0,0354;0,0192;0,0701;75;28924
03/07/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;207;150286;;15006,32103500;15022,93285400;15040,09860600;14996,07910173;15032,29684400;-0,0239;0,0288;0,0800;54;6240
03/07/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;126;165465;;14988,67311800;15001,45000800;15213,27066500;14969,90382512;15032,29684400;-0,4517;0,0777;0,1100;63;31457
03/07/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;120;382169;;14961,37446600;14977,52546400;15027,54664000;14939,63010392;15032,29684400;0,0100;0,1157;0,1500;40;17041
03/07/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;53;109265;;14946,01978500;14963,32445600;15005,73140100;14919,74268495;15032,29684400;0,0485;0,1262;0,1579;14;8833
03/07/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;36;256787;;14945,54545800;14947,56632300;14976,21134400;14898,14028318;15032,29684400;0,0900;0,1361;0,1394;11;1600
03/07/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;105;50867;;14886,96459800;14924,54086900;14983,65233000;14869,43744294;15032,29684400;0,0700;0,1554;0,2100;20;7307
03/07/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;59;84786;;14870,98526500;14906,55203400;14939,86325000;14846,43930827;15032,29684400;0,1200;0,1634;0,2100;21;24431
